query_run_date,query_period,periods_back,days_back,result_count,date_query_start,date_query_end,doc_id,domain,title,date_published,collection,tags,url,summary
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countrySV-1-10_y1(01)","wwp.greenwichmeantime.com","El Salvador Time now. Current Time in El Salvador","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/north-america/central-america/el-salvador/time/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countrySV-1-10_y1(02)","sheltercluster.org","ShelterCluster.org - El Salvador","","haiyan","google-country","https://www.sheltercluster.org/Americas/ElSalvador/Pages/default.aspx","This website is a resource for humanitarian agencies working in the Shelter and <br> Non Food Items (NFIs) sector in El Salvador. Please use this site to: contact&nbsp;..."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countrySV-1-10_y1(03)","wwp.greenwichmeantime.com","Local Time - Central and South America: El Salvador","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/north-america/central-america/el-salvador/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countrySV-1-10_y1(04)","wwp.greenwichmeantime.com","San Salvador","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/north-america/central-america/el-salvador/san-salvador.htm","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countrySV-1-10_y1(05)","wwp.greenwichmeantime.com","El Salvador Weather: Weather Forecast for El Salvador","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/north-america/central-america/el-salvador/weather/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countryTC-1-10_y1(01)","guide2turksandcaicos.com","Turks and Caicos News and Features - Guide2TurksAndCaicos","","haiyan","google-country","http://www.guide2turksandcaicos.com/news_listings.asp?page=1&pp=99999","Up to date <b>news</b> from Turks and Caicos and features from Turks&nbsp;..."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countryTC-1-10_y1(02)","patafoundation.org","News &amp; Events | PATA Foundation","","haiyan","google-country","http://www.patafoundation.org/?page_id=1091","ShareShortly after <b>typhoon Haiyan</b> impacted the Philippines on November 8, the <br> PATA Foundation launched an appeal to its members and the tourism&nbsp;..."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countryTC-1-10_y1(03)","patafoundation.org","Disaster Relief Fund | PATA Foundation","","haiyan","google-country","http://www.patafoundation.org/?page_id=295","admin : November 21, 2013 12:21 am : Disaster Relief Fund, What&#39;s <b>News</b> ... now<br> : Last weekend <b>Typhoon Haiyan</b> hit the Visayas region of the Philippines."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countryTC-1-10_y1(04)","patafoundation.org","Philippines Disaster Relief – Grant Applications | PATA Foundation","","haiyan","google-country","http://www.patafoundation.org/?p=1071","Shortly after <b>typhoon Haiyan</b> impacted the Philippines on November 8, the PATA <br> ... The good <b>news</b> is that, as of January 9, 2014, the PATA Foundation has&nbsp;..."
"2014-04-12","years","1","365","5","2013-04-12","2014-04-12","haiyan-google-countryTC-1-10_y1(05)","patafoundation.org","PATA Foundation Chairman Going to the Philippines | PATA ...","","haiyan","google-country","http://www.patafoundation.org/?p=819","Last weekend <b>Typhoon Haiyan</b> hit the Visayas region of the Philippines. It <br> impacted the northern areas of Cebu, Daanbantayan and Malapascua, an area <br> well&nbsp;..."
"2014-04-12","years","1","365","1","2013-04-12","2014-04-12","haiyan-google-countryTD-1-10_y1(01)","blogs.worldbank.org","Chad | World Bank Blogs","","haiyan","google-country","https://blogs.worldbank.org/category/countries/chad","<b>Typhoon Haiyan</b>, the Category 5 super storm that devastated parts of the <br> Philippines and killed thousands late last year, continues to remind us, tragically,<br> &nbsp;..."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(01)","bangkokpost.com","Super Typhoon Haiyan | Thailand&apos;s Search By Bangkok Post","","haiyan","google-country","http://www.bangkokpost.com/search/news-and-article/Super+Typhoon+Haiyan","Results for Super <b>Typhoon Haiyan</b> By thailand&#39;s search | Newspaper Online from <br> Thailand. ... protest | coup | red shirts | yingluck | nuclear. 1. <b>news</b> | 28 Feb 2014&nbsp;..."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(02)","eco-question.com","Typhoon Haiyan (Yolanda) Fundraiser « Eco Question – Green ...","","haiyan","google-country","http://www.eco-question.com/typhoon-haiyan-yolanda-fundraiser","Organizer: Thresher Shark Divers Beneficiary: The people of Malapascua Island, <br> Philippines. Fundraiser Details. <b>Typhoon Haiyan</b> (<b>Yolanda</b>) recently devastated&nbsp;..."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(03)","bangkokpost.com","Super Typhoon Haiyan | Bangkok Post: news","8 Nov 2013 at 08.24","haiyan","google-country","http://www.bangkokpost.com/news/health/378799/super-typhoon-haiyan","Super <b>Typhoon Haiyan</b>, Philippines, Vietnam, Thailand."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(04)","asean.org","ASEAN Chief visits typhoon Haiyan ground zero; reiterates support ...","","haiyan","google-country","http://www.asean.org/news/asean-secretariat-news/item/asean-chief-visits-typhoon-haiyan-ground-zero-reiterates-support-to-philippines","ASEAN Chief visits <b>typhoon Haiyan</b> ground zero; reiterates support to Philippines<br> . on Friday, 22 November 2013. Posted in 2013, ASEAN Secretariat <b>News</b>."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(05)","asiantour.com","Els Blog: Thoughts with victims of Typhoon Haiyan | Asian Tour ...","","haiyan","google-country","http://www.asiantour.com/2013/12/03/els-blog-thoughts-with-victims-of-typhoon-haiyan/","<b>News</b>. Ernie Els of South Africa. Els Blog: Thoughts with victims of <b>Typhoon</b> <br> <b>Haiyan</b>. December 3 ... That&#39;s got to be good <b>news</b> for Asian golf generally. Then <br> the&nbsp;..."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(06)","asean.org","ASEAN offers support to Philippine Government in the wake of ...","","haiyan","google-country","http://www.asean.org/news/asean-secretariat-news/item/asean-offers-support-to-philippine-government-in-the-wake-of-typhoon-haiyan","ASEAN offers support to Philippine Government in the wake of <b>Typhoon Haiyan</b>. <br> on Monday, 11 November 2013. Posted in 2013, ASEAN Secretariat <b>News</b>."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(07)","thephuketnews.com","Phuket&apos;s Filipino community to hold Typhoon Haiyan fundraiser","","haiyan","google-country","http://www.thephuketnews.com/phuket%E2%80%99s-filipino-community-to-hold-typhoon-haiyan-fundraiser-42864.php","... 17) to collect donated items and money for victims of <b>Typhoon Haiyan</b>, which <br> has ... told The Phuket <b>News</b> that so far around B40,000 would be sent directly to<br> &nbsp;..."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(08)","dpiap.org","General News-MESSAGE OF SOLIDARITY POST TYPHOON HAIYAN","","haiyan","google-country","http://www.dpiap.org/news/detail.php?newsid=0001210&typeid=01","General <b>News</b>. MESSAGE OF SOLIDARITY POST <b>TYPHOON HAIYAN</b>. Super <br> <b>typhoon Haiyan</b> that hit Philippines has left a trail of devastation in its wake."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(09)","thephuketnews.com","Phuket residents rally to help needy in Philippines after Super ...","","haiyan","google-country","http://www.thephuketnews.com/phuket-residents-rally-to-help-needy-in-philippines-after-super-typhoon-haiyan-42847.php","After receiving the good <b>news</b>, she&#39;s now turning her energy to helping those in ... <br> <b>Typhoon Haiyan</b> swept through the Philippines over the weekend, flattening&nbsp;..."
"2014-04-12","years","1","365","961","2013-04-12","2014-04-12","haiyan-google-countryTH-1-10_y1(10)","hon.garena.com","Typhoon Haiyan Relief - HON, Heroes of Newerth","","haiyan","google-country","http://hon.garena.com/news/all/1052-haiyan-relief","Home &gt; <b>News</b> &gt; All &gt; <b>Typhoon Haiyan</b> Relie. ... Recently, Philippines was hit by a <br> Super <b>Typhoon Haiyan</b> which witnessed many casualties and affected an&nbsp;..."
"2014-04-12","years","1","365","2","2013-04-12","2014-04-12","haiyan-google-countryTJ-1-10_y1(01)","wwp.greenwichmeantime.com","Tajikistan","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/asia/tajikistan/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","2","2013-04-12","2014-04-12","haiyan-google-countryTJ-1-10_y1(02)","tj.undp.org","Video: Coordinating Recovery in the Philippines | UNDP","","haiyan","google-country","http://www.tj.undp.org/content/philippines/en/home/presscenter/pressreleases/2014/01/06/video-coordinating-recovery-in-the-philippines","Operations &middot; Research &amp; Publications &middot; <b>News</b> Centre &middot; English ... 28 Mar 2014 : <br> UNDP and UNICEF join hands for waste management in <b>Yolanda</b>-affected areas."
"2014-04-12","years","1","365","2","2013-04-12","2014-04-12","haiyan-google-countryTM-1-10_y1(01)","wwp.greenwichmeantime.com","Turkmenistan","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/asia/turkmenistan/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","2","2013-04-12","2014-04-12","haiyan-google-countryTM-1-10_y1(02)","iomtkm.org","Smarter Policies Needed To End Deaths of Migrants@IOM ...","","haiyan","google-country","http://www.iomtkm.org/news/2013-migrants-day/","<b>News</b> &middot; &lt;&lt; IOM Newsletter on Counter-Traficking Programs in Central Asia ... <br> 5,000 people a day left the Central Philippines following <b>typhoon Haiyan</b> last <br> month&nbsp;..."
"2014-04-12","years","1","365","3","2013-04-12","2014-04-12","haiyan-google-countryTN-1-10_y1(01)","huffpostmaghreb.com","Typhon Haiyan: les autorités craignent plus de 10.000 morts aux ...","10/11/2013 08h53 CET","haiyan","google-country","http://www.huffpostmaghreb.com/2013/11/10/typhon-haiyan_n_4249048.html","I ask all of you to join me in prayer for the victims of <b>Typhoon Haiyan</b> / <b>Yolanda</b> <br> especially those in the beloved islands of the Philippines. — Pope Francis&nbsp;..."
"2014-04-12","years","1","365","3","2013-04-12","2014-04-12","haiyan-google-countryTN-1-10_y1(02)","directinfo.webmanagercenter.com","Chine | Directinfo","","haiyan","google-country","http://directinfo.webmanagercenter.com/Mots-Clefs/chine/","Accueil &middot; À LA UNE &middot; TOP <b>NEWS</b> &middot; <b>NEWS</b> &middot; À NE PAS RATER&nbsp;..."
"2014-04-12","years","1","365","3","2013-04-12","2014-04-12","haiyan-google-countryTN-1-10_y1(03)","huffpostmaghreb.com","Typhon Haiyan: Pillages et désolation aux Philippines, le Vietnam ...","11/11/2013 08h31 CET","haiyan","google-country","http://www.huffpostmaghreb.com/2013/11/11/typhon-philippines_n_4252891.html","airport devastated after super <b>typhoon Haiyan</b> slammed into the coastal city of ... <br> Contribuer à cet <b>article</b>: Envoyez-nous un conseil; Envoyez-nous une photo ou&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryTO-1-10_y1(01)","reliefweb.int","Asia Pacific Region: Weekly Regional Humanitarian Snapshot, 7-13 ...","","haiyan","google-country","http://reliefweb.int/report/tonga/asia-pacific-region-weekly-regional-humanitarian-snapshot-7-13-january-2014","PHILIPPINES <b>Typhoon Haiyan</b> (<b>Yolanda</b>): More than two months after <b>Typhoon</b> <br> <b>Haiyan</b> struck the Philippines, shelter continues to be a major concern. Priorities<br> &nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryTO-1-10_y1(02)","singlecell.to","JUSTIN WOOD News Archives » JUSTIN WOOD","","haiyan","google-country","http://singlecell.to/category/news/","My good friend and professor at SVA, Ryan Sanchez, has put together a <br> worthwhile event where all proceeds go towards those affected by <b>Typhoon</b> <br> <b>Haiyan</b>&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryTO-1-10_y1(03)","reliefweb.int","Food response to support 1,000 in Tonga - Tonga | ReliefWeb","","haiyan","google-country","http://reliefweb.int/report/tonga/food-response-support-1000-tonga","Responses to the Syrian refugee crisis, <b>Typhoon Haiyan</b> in the Philippines and <br> the West Australian Bushfires continue. For more ... <b>News</b> and Press Release."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryTO-1-10_y1(04)","nbcnews.to","If star athletes sell junk food -- is your kid more likely to eat it? - NBC ...","","haiyan","google-country","http://nbcnews.to/15VeC4s","Nbc <b>News</b> Health &middot; Health. follow us ... High-intensity, short workouts will rule in <br> 2014 -- but worry fitness pros &middot; <b>Typhoon Haiyan</b> &middot; A pregnant woman is helped&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryTO-1-10_y1(05)","wwp.greenwichmeantime.com","Tonga","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/pacific/tonga/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryTO-1-10_y1(06)","wwp.greenwichmeantime.com","Google Tonga","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/pacific/tonga/websites-tonga/google/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
